age,careAddr,careNm,careTel,chargeNm,colorCd,desertionNo,filename,happenDt,happenPlace,kindCd,neuterYn,noticeEdt,noticeNo,noticeSdt,officetel,orgNm,popfile,processState,sexCd,specialMark,weight,
2015(년생),경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,영일동물플러스,054-262-8295,안창태,갈,447502201800840,http://www.animal.go.kr/files/shelter/2018/06/201806211306666_s.jpg,20180621,경북 포항시 장기면 계원리398번지,[개] 믹스견,N,20180702,경북-포항-2018-00741,20180622,054-270-2724,경상북도 포항시,http://www.animal.go.kr/files/shelter/2018/06/201806211306666.jpg,종료(자연사),F,약간경계/ 새끼와 같이 들어옴,6(Kg),
2018(년생),충청북도 진천군 진천읍 읍내리 479-2,진천동물병원,043-533-7212,박준영,갈색,443445201800122,http://www.animal.go.kr/files/shelter/2018/06/201806221006602_s.jpg,20180621,덕산면 산수리77번지,[개] 믹스견,U,20180702,충북-진천-2018-00119,20180622,043-539-3564,충청북도 진천군,http://www.animal.go.kr/files/shelter/2018/06/201806221006602.jpg,종료(입양),F,온순함,4(Kg),
2015(년생),충청북도 진천군 진천읍 읍내리 479-2,진천동물병원,043-533-7212,박준영,검정&갈색,443445201800121,http://www.animal.go.kr/files/shelter/2018/06/201806221006388_s.jpg,20180621,덕산면 산수리77번지,[개] 믹스견,N,20180702,충북-진천-2018-00118,20180622,043-539-3564,충청북도 진천군,http://www.animal.go.kr/files/shelter/2018/06/201806221006388.jpg,종료(입양),F,온순함,15(Kg),
2018(년생),충청북도 진천군 진천읍 읍내리 479-2,진천동물병원,043-533-7212,박준영,검정,443445201800120,http://www.animal.go.kr/files/shelter/2018/06/201806211206698_s.jpg,20180621,진천읍 대게명가앞,[개] 진도견,U,20180702,충북-진천-2018-00117,20180622,043-539-3564,충청북도 진천군,http://www.animal.go.kr/files/shelter/2018/06/201806211206698.jpg,종료(입양),F,온순함,3(Kg),
2018(년생),강원도 고성군 간성읍 오탑길 333 (간성읍) ,유기동물임시보호소,033-680-3723,이근행,흰색,442434201800044,http://www.animal.go.kr/files/shelter/2018/06/201806211706485_s.jpg,20180621,강원도 고성군 토성면 용촌리 바다정원,[개] 믹스견,N,20180702,강원-고성-2018-00043,20180622,033-680-3723,강원도 고성군,http://www.animal.go.kr/files/shelter/2018/06/201806211706485.jpg,보호중,Q,사람을 잘 따름.,5(Kg),
2017(년생),강원도 원주시 호저면 칠봉로 110-6 ,원주유기동물보호센터,033-731-1119,원주시,흰/검정,442419201800503,http://www.animal.go.kr/files/shelter/2018/06/20180622100611_s.jpg,20180621,청솔5차단지,[개] 믹스견,N,20180702,강원-원주-2018-00493,20180622,033-737-4408,강원도 원주시,http://www.animal.go.kr/files/shelter/2018/06/20180622100611.jpg,종료(반환),F,가슴줄착용/ 미용됨,5.3(Kg),
2018(년생),강원도 원주시 호저면 칠봉로 110-6 ,원주유기동물보호센터,033-731-1119,원주시,갈색,442419201800502,http://www.animal.go.kr/files/shelter/2018/06/201806221006600_s.jpg,20180621,태장동사무소건너편,[개] 푸들,N,20180702,강원-원주-2018-00492,20180622,033-737-4408,강원도 원주시,http://www.animal.go.kr/files/shelter/2018/06/201806221006600.jpg,종료(입양),F,무,1.5(Kg),
2018(년생),강원도 원주시 호저면 칠봉로 110-6 ,원주유기동물보호센터,033-731-1119,원주시,흰/검정,442419201800501,http://www.animal.go.kr/files/shelter/2018/06/20180622100646_s.jpg,20180621,성우단지내,[개] 발바리,N,20180702,강원-원주-2018-00491,20180622,033-737-4408,강원도 원주시,http://www.animal.go.kr/files/shelter/2018/06/20180622100646.jpg,보호중,F,머리부분 검정/ 목줄착용,2.2(Kg),
2018(년생),강원도 원주시 호저면 칠봉로 110-6 ,원주유기동물보호센터,033-731-1119,원주시,흰/검정,442419201800500,http://www.animal.go.kr/files/shelter/2018/06/201806221006864_s.jpg,20180621,성우단지내,[개] 발바리,N,20180702,강원-원주-2018-00490,20180622,033-737-4408,강원도 원주시,http://www.animal.go.kr/files/shelter/2018/06/201806221006864.jpg,종료(입양),F,까불이,1.8(Kg),
2015(년생),경기도 양주시 남면 감악산로 63-37 (남면) ,한국동물구조관리협회,031-867-9119,신철우,갈/검,441409201800389,http://www.animal.go.kr/files/shelter/2018/06/201806221606410_s.jpg,20180621,경기도 김포시 양촌읍 구래리 750-13 인근,[개] 도사,N,20180702,경기-김포-2018-00249,20180622,031-980-2826,경기도 김포시,http://www.animal.go.kr/files/shelter/2018/06/201806221606410.jpg,종료(안락사),M,코검정색.네발오물찌듦.설사함.경계/겁많음.도망감.단미안됨.털상태때탐.,30(Kg),
2014(년생),경기도 양주시 남면 감악산로 63-37 (남면) ,한국동물구조관리협회,031-867-9119,신철우,흰,441409201800388,http://www.animal.go.kr/files/shelter/2018/06/201806221606321_s.jpg,20180621,경기도 김포시 양촌읍 양곡리 1244 인근,[개] 말티즈,U,20180702,경기-김포-2018-00248,20180622,031-980-2826,경기도 김포시,http://www.animal.go.kr/files/shelter/2018/06/201806221606321.jpg,종료(입양),F,눈물자국조금.코분홍색+검정색.혀앞으로내밀고있음.유선약간쳐짐.얌전함.사람따름.양귀외이염.피부질환.,3.9(Kg),
2015(년생),경기도 용인시 처인구 중부대로 1074-1 (삼가동/ 용인시 동물보호센터) ,용인시 동물보호센터,031-324-3463,이소룡,흰색,441405201800793,http://www.animal.go.kr/files/shelter/2018/06/201806221106852_s.jpg,20180621,삼가동 두산위브,[개] 진도견,N,20180702,경기-용인-2018-00403,20180622,031-324-3467,경기도 용인시,http://www.animal.go.kr/files/shelter/2018/06/201806221106852.jpg,보호중,M,사람을 좋아하지만 살짝 경계하는 녀석. 검/빨강목줄 착용. 용인소방서 구조,18(Kg),
2017(년생),경기도 용인시 처인구 중부대로 1074-1 (삼가동/ 용인시 동물보호센터) ,용인시 동물보호센터,031-324-3463,이소룡,흰색/갈색,441405201800792,http://www.animal.go.kr/files/shelter/2018/06/20180622110639_s.jpg,20180621,처인구 에버랜드로 184,[개] 믹스견,U,20180702,경기-용인-2018-00402,20180622,031-324-3467,경기도 용인시,http://www.animal.go.kr/files/shelter/2018/06/20180622110639.jpg,종료(반환),F,성격 좋은 아이,13(Kg),
2018(년생),경기도 용인시 처인구 중부대로 1074-1 (삼가동/ 용인시 동물보호센터) ,용인시 동물보호센터,031-324-3463,이소룡,흰색,441405201800791,http://www.animal.go.kr/files/shelter/2018/06/201806221106121_s.jpg,20180621,기흥구 동백죽전대로 143,[개] 믹스견,N,20180702,경기-용인-2018-00401,20180622,031-324-3467,경기도 용인시,http://www.animal.go.kr/files/shelter/2018/06/201806221106121.jpg,보호중,F,어리지만 점잖은 아이,3.7(Kg),
2018(년생),경기도 용인시 처인구 중부대로 1074-1 (삼가동/ 용인시 동물보호센터) ,용인시 동물보호센터,031-324-3463,이소룡,흰색,441405201800790,http://www.animal.go.kr/files/shelter/2018/06/201806221106602_s.jpg,20180621,기흥구 동백죽전대로 143,[개] 믹스견,N,20180702,경기-용인-2018-00400,20180622,031-324-3467,경기도 용인시,http://www.animal.go.kr/files/shelter/2018/06/201806221106602.jpg,보호중,F,조용한 순둥이,4.6(Kg),
2016(년생),경기도 양주시 남면 감악산로 63-37 ,한국동물구조관리협회,031-867-9119,권형달(동두천시),흰,441392201800260,http://www.animal.go.kr/files/shelter/2018/06/201806221506383_s.jpg,20180621,경기도 동두천시 보산동 보산주공아파트 단지내,[개] 믹스견,U,20180702,경기-동두천-2018-00225,20180622,031-860-2311,경기도 동두천시,http://www.animal.go.kr/files/shelter/2018/06/201806221506383.jpg,종료(안락사),F,오른귀쫑긋/왼귀반쳐짐/누런털섞임.코검정색.오른뒷발등탈모/흉터.어금니치석많음.얌전함.,3.9(Kg),
2014(년생),대전광역시 유성구 갑동로15번길 20-39 (갑동) ,대전동물보호센터,042-825-1118,조원배,백 ,430365201800439,http://www.animal.go.kr/files/shelter/2018/06/201806220906883_s.jpg,20180621, 문화동 472-29번지 주변,[개] 푸들,U,20180702,대전-중구-2018-00413,20180622,042-606-6553,대전광역시 중구,http://www.animal.go.kr/files/shelter/2018/06/201806220906883.jpg,보호중,F,/,4.00(Kg),
2015(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,062-571-2808,동구,흰/갈,429359201800192,http://www.animal.go.kr/files/shelter/2018/06/201806211406329_s.jpg,20180621,동구 누문동,[개] 믹스견,N,20180702,광주-동구-2018-00194,20180622,062-608-2724,광주광역시 동구,http://www.animal.go.kr/files/shelter/2018/06/201806211406329.jpg,종료(입양),F,18-0780누누,6.1(Kg),
2009(년생),인천광역시 부평구 부평동 431-15,백마동물병원,032-528-1359,장상규,흰색,428354201800727,http://www.animal.go.kr/files/shelter/2018/06/201806211906177_s.jpg,20180621,일신동 107-33 릴리애견샵,[개] 말티즈,U,20180702,인천-부평-2018-00510,20180622,032-509-6553,인천광역시 부평구,http://www.animal.go.kr/files/shelter/2018/06/201806211906177.jpg,종료(반환),F,칩있음/빨간색 목줄착용,3(Kg),
2016(년생),인천광역시 계양구 다남동 35-8,인천광역시 수의사회 ,032-515-7567,최재영,갈,428351201800473,http://www.animal.go.kr/files/shelter/2018/06/201806221306374_s.jpg,20180621,남구주안4동주안지구대,[개] 차우차우,N,20180702,인천-남구-2018-00369,20180622,032-880-4383,인천광역시 미추홀구,http://www.animal.go.kr/files/shelter/2018/06/201806221306374.jpg,보호중,M,빨강목줄초록색끈,17(Kg),
2008(년생),인천광역시 계양구 다남동 35-8,인천광역시 수의사회 ,032-515-7567,최재영,갈,428351201800470,http://www.animal.go.kr/files/shelter/2018/06/20180622130669_s.jpg,20180621,남구청,[개] 믹스견,N,20180702,인천-남구-2018-00366,20180622,032-880-4383,인천광역시 미추홀구,http://www.animal.go.kr/files/shelter/2018/06/20180622130669.jpg,종료(자연사),M,온순함,4(Kg),
2013(년생),인천광역시 계양구 다남동 35-8,인천광역시 수의사회 ,032-515-7567,최재영,흰,428351201800469,http://www.animal.go.kr/files/shelter/2018/06/201806221306878_s.jpg,20180621,남구 주안역 지구대,[개] 말티즈,U,20180702,인천-남구-2018-00365,20180622,032-880-4383,인천광역시 미추홀구,http://www.animal.go.kr/files/shelter/2018/06/201806221306878.jpg,종료(반환),F,미용,2(Kg),
2015(년생),인천광역시 중구 개항로 68 (경동) ,경동동물병원,032-765-9988,조용현,Apricot ,428349201800459,http://www.animal.go.kr/files/shelter/2018/06/201806212106706_s.jpg,20180621,신흥초등학교앞,[개] 푸들,Y,20180702,인천-중구-2018-00350,20180622,032-760-7377,인천광역시 중구,http://www.animal.go.kr/files/shelter/2018/06/201806212106706.jpg,종료(반환),M,중성화되어있고/비교적양호한것으로 사료됨,5.10(Kg),
2016(년생),대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,053-964-6258,경제과,흰색,427347201800399,http://www.animal.go.kr/files/shelter/2018/06/201806221506614_s.jpg,20180621,두류동 149-2,[개] 믹스견,N,20180702,대구-달서-2018-00302,20180622,053-667-2652,대구광역시 달서구,http://www.animal.go.kr/files/shelter/2018/06/201806221506614.jpg,종료(반환),F,.,3(Kg),
2018(년생),대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,053-964-6258,경제과,검정,427347201800398,http://www.animal.go.kr/files/shelter/2018/06/201806221506812_s.jpg,20180621,송현지구대,[개] 믹스견,N,20180702,대구-달서-2018-00301,20180622,053-667-2652,대구광역시 달서구,http://www.animal.go.kr/files/shelter/2018/06/201806221506812.jpg,종료(반환),F,내장칩 등록견,4(Kg),
2013(년생),대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,053-964-6258,도은희,흰+갈섹,427344201800272,http://www.animal.go.kr/files/shelter/2018/06/201806221706516_s.jpg,20180621,대명119,[개] 브리타니 스파니엘,U,20180702,대구-남구-2018-00180,20180622,053-664-2642,대구광역시 남구,http://www.animal.go.kr/files/shelter/2018/06/201806221706516.jpg,종료(안락사),F,붉은색 목줄,9(Kg),
2015(년생),대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,053-964-6258,도은희,검정,427344201800270,http://www.animal.go.kr/files/shelter/2018/06/201806221006687_s.jpg,20180621,대명동 대구대 부근,[개] 믹스견,U,20180702,대구-남구-2018-00178,20180622,053-664-2642,대구광역시 남구,http://www.animal.go.kr/files/shelter/2018/06/201806221006687.jpg,종료(반환),M,.,7(Kg),
2015(년생),대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,053-964-6258,최원호,흰색,427342201800419,http://www.animal.go.kr/files/shelter/2018/06/201806221706977[1]_s.jpg,20180621,아양교,[개] 말티즈,N,20180702,대구-동구-2018-00220,20180622,053-662-2653,대구광역시 동구,http://www.animal.go.kr/files/shelter/2018/06/201806221706977[1].jpg,종료(입양),M,.,4(Kg),
2015(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,(사)유기동물및동물,051-971-6208,권도훈,갈색,426336201800269,http://www.animal.go.kr/files/shelter/2018/06/201806220906501_s.jpg,20180621,평강로 263,[개] 골든 리트리버,U,20180702,부산-강서-2018-00265,20180622,051-970-4815,부산광역시 강서구,http://www.animal.go.kr/files/shelter/2018/06/201806220906501.jpg,종료(반환),F,강서268,20(Kg),
2010(년생),부산광역시 해운대구 해운대로 1252 (송정동) ,누리동물병원,051-701-7599,김민영,갈색+검정색,426333201800278,http://www.animal.go.kr/files/shelter/2018/06/201806221006498_s.jpg,20180621,신반송로 196/ 삼정그린코아단지내,[개] 혼합,Y,20180702,부산-해운대-2018-00288,20180622,051-749-5681,부산광역시 해운대구,http://www.animal.go.kr/files/shelter/2018/06/201806221006498.jpg,종료(반환),M,파란색목줄/ 나시옷/ 미용됨,3.8(Kg),
2013(년생),부산광역시 해운대구 해운대로 1252 (송정동) ,누리동물병원,051-701-7599,김민영,흰색,426333201800277,http://www.animal.go.kr/files/shelter/2018/06/201806221006563_s.jpg,20180621,송정 뜨란채아파트 삼정그린어린이집 건널목 사거리,[개] 말티즈,N,20180702,부산-해운대-2018-00287,20180622,051-749-5681,부산광역시 해운대구,http://www.animal.go.kr/files/shelter/2018/06/201806221006563.jpg,종료(자연사),M,미용됨/ 예민함/ 기력저하,3(Kg),
2014(년생),부산광역시 해운대구 송정동 81-5,누리동물병원,051-701-7599,임진규,갈색,426331201800187,http://www.animal.go.kr/files/shelter/2018/06/201806221206942_s.jpg,20180621,남구 석포농협,[개] 푸들,U,20180702,부산-남구-2018-00192,20180622,051-607-4482,부산광역시 남구,http://www.animal.go.kr/files/shelter/2018/06/201806221206942.jpg,종료(입양),F,털 짧음,2.7(Kg),
2014(년생),부산광역시 해운대구 송정동 81-5,누리동물병원,051-701-7599,임진규,흰색,426331201800186,http://www.animal.go.kr/files/shelter/2018/06/201806221206169_s.jpg,20180621,문현1동 18번지 광원아파트 A동 1108호,[개] 말티즈,N,20180702,부산-남구-2018-00191,20180622,051-607-4482,부산광역시 남구,http://www.animal.go.kr/files/shelter/2018/06/201806221206169.jpg,종료(자연사),M,미용됨,3(Kg),
2012(년생),부산광역시 해운대구 송정동 81-5,누리동물병원,051-701-7599,임진규,흰색,426331201800184,http://www.animal.go.kr/files/shelter/2018/06/201806221206981_s.jpg,20180621,남구 문현동 돌산공원,[개] 말티즈,N,20180702,부산-남구-2018-00190,20180622,051-607-4482,부산광역시 남구,http://www.animal.go.kr/files/shelter/2018/06/201806221206981.jpg,종료(자연사),M,발미용/ 왼쪽눈썹위 발적,2.9(Kg),
2014(년생),부산광역시 해운대구 송정동 81-5,누리동물병원,051-701-7599,임진규,회색+갈색,426331201800183,http://www.animal.go.kr/files/shelter/2018/06/201806221106708_s.jpg,20180621,대연1동 1721-6 정원빌라,[개] 요크셔 테리어,Y,20180702,부산-남구-2018-00189,20180622,051-607-4482,부산광역시 남구,http://www.animal.go.kr/files/shelter/2018/06/201806221106708.jpg,보호중,M,핑크색 목줄,6.5(Kg),
2014(년생),부산광역시 해운대구 해운대로 1252 (송정동) ,누리동물병원,051-701-7593,양민규,검정+갈색+흰색,426330201800162,http://www.animal.go.kr/files/shelter/2018/06/201806220906772_s.jpg,20180621,사직2동 국민시장 일원 노상,[개] 믹스견,N,20180702,부산-동래-2018-00164,20180622,051-550-4916,부산광역시 동래구,http://www.animal.go.kr/files/shelter/2018/06/201806220906772.jpg,종료(자연사),M,빨간색목줄/체인개줄/겁이많음/검정+갈색+흰색,15.0(Kg),
2014(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물 및 동물보호관리협회,(사)동물보호관리협회,051-971-6208,김의진,연갈색,426327201800059,http://www.animal.go.kr/files/shelter/2018/06/201806220906919_s.jpg,20180621,초량로60번길 13-8,[개] 믹스견,U,20180702,부산-동구-2018-00060,20180622,051-440-4525,부산광역시 동구,http://www.animal.go.kr/files/shelter/2018/06/201806220906919.jpg,보호중,F,[동구-59],7(Kg),
2016(년생),서울특별시 동작구 장승배기로27길 18 (노량진동) ,디아크동물종합병원,02-816-7582,이세희,연갈색,411319201800296,http://www.animal.go.kr/files/shelter/2018/06/201806211906669_s.jpg,20180621,동작구청 후문,[개] 푸들,Y,20180702,서울-동작-2018-00127,20180622,02-820-1600,서울특별시 동작구,http://www.animal.go.kr/files/shelter/2018/06/201806211906669.jpg,종료(입양),M,사람을 잘 따름,5(Kg),
2013(년생),경기도 양주시 남면 감악산로 63-37 (남면) ,동물구조관리협회,031-868-2851,이영신,흰,411310201800523,http://www.animal.go.kr/files/shelter/2018/06/201806221506703_s.jpg,20180621,노원구 월계동 녹천중학교 인근,[개] 말티즈,Y,20180702,서울-노원-2018-00113,20180622,02-2116-3473,서울특별시 노원구,http://www.animal.go.kr/files/shelter/2018/06/201806221506703.jpg,보호중,M,양귀/꼬리끝털더긺/귀털누런털섞임.낑낑거림.귀속더러움.코진갈색/테두리검정색.사람따름.얌전함.왼슬개골.,2.8(Kg),
2009(년생),경기도 양주시 남면 감악산로 63-37 (남면) ,동물구조관리협회,031-868-2851,이영신,흰,411310201800522,http://www.animal.go.kr/files/shelter/2018/06/201806221506490_s.jpg,20180621,노원구 월계로 51길 21 동원 베네스트 아파트 단지내,[개] 말티즈,U,20180702,서울-노원-2018-00112,20180622,02-2116-3473,서울특별시 노원구,http://www.animal.go.kr/files/shelter/2018/06/201806221506490.jpg,종료(안락사),F,양귀/꼬리끝털더긺.눈곱.코분홍색/테두리검정색.양슬개골.귀속더러움.사람좋아함.얌전함.,3.3(Kg),
2013(년생),경기도 양주시 남면 상수리 410-1,한국동물구조관리협회,031-867-9119,민서원,갈/흰,411308201800254,http://www.animal.go.kr/files/shelter/2018/06/201806221606580_s.jpg,20180621,강북구 한천로 911 강북소방서 인근,[개] 믹스견,N,20180702,서울-강북-2018-00183,20180622,02-901-6457,서울특별시 강북구,http://www.animal.go.kr/files/shelter/2018/06/201806221606580.jpg,종료(안락사),M,양귀쳐짐.코검정색.꼬리끝털남김.어금니만치석많음.고환에검은반점.사람따름.얌전함.,5(Kg),
2017(년생),경기도 양주시 남면 감악산로 63-37 (남면) ,한국동물구조관리협회,031-867-9119,배범철,갈/흰,411307201800348,http://www.animal.go.kr/files/shelter/2018/06/201806221606229_s.jpg,20180621,성북구 보문로 26길 23 인근,[개] 믹스견,N,20180702,서울-성북-2018-00167,20180622,02-2241-3963,서울특별시 성북구,http://www.animal.go.kr/files/shelter/2018/06/201806221606229.jpg,종료(반환),M,양귀쫑긋.눈물자국.코검정색.겁많음.경계함.공격적.단미안됨.털상태양호함.,11(Kg),
2010(년생),경기도 양주시 남면 감악산로 63-37 ,한국동물구조관리협회,031-867-9119,김명화,갈,411305201800247,http://www.animal.go.kr/files/shelter/2018/06/201806221506660_s.jpg,20180621,동대문구 제기로 15-7 인근,[개] 믹스견,U,20180702,서울-동대문-2018-00131,20180622,02-2127-4274,서울특별시 동대문구,http://www.animal.go.kr/files/shelter/2018/06/201806221506660.jpg,종료(안락사),F,코카혼종.양뒷발며느리발톱.양귀쳐짐.양귀털/꼬리끝털더긺.유선종양.백내장.눈곱.코검정색.,7.1(Kg),
2011(년생),경기도 양주시 남면 감악산로 63-37 ,한국동물구조관리협회,031-867-9119,김명화,흰,411305201800246,http://www.animal.go.kr/files/shelter/2018/06/201806221506795_s.jpg,20180621,동대문구 망우로 14가길 29-24 인근,[개] 말티즈,Y,20180702,서울-동대문-2018-00130,20180622,02-2127-4274,서울특별시 동대문구,http://www.animal.go.kr/files/shelter/2018/06/201806221506795.jpg,종료(반환),M,칩있음.슬개골.외이염.코진회색.혀조금내밈.전신피부질환.배쪽피부발적/검정얼룩무늬.사람따름.얌전함.,2.3(Kg),
2016(년생),경기도 양주시 남면 감악산로 63-37 ,한국동물구조관리협회,031-867-9119,김명화,갈,411305201800245,http://www.animal.go.kr/files/shelter/2018/06/20180622150651_s.jpg,20180621,동대문구 한천로 63길 10 이문e-편한세상 아파트 인근,[개] 푸들,Y,20180702,서울-동대문-2018-00129,20180622,02-2127-4274,서울특별시 동대문구,http://www.animal.go.kr/files/shelter/2018/06/20180622150651.jpg,종료(입양),M,머리털약간더긴듯.코진갈/테두리검정색.꼬리끝털더긺.사람따름.얌전함.단미됨.털상태양호함.,4.2(Kg),
2017(년생),경상남도 함양군 수동면 변동3길 6-2 (수동면) ,중앙동물병원,055-963-7615,정순우,갈색,448546201800067,http://www.animal.go.kr/files/shelter/2018/06/201806211506327_s.jpg,20180621,유림면 화촌마을,[개] 믹스견,N,20180702,경남-함양-2018-00063,20180621,055-960-5244,경상남도 함양군,http://www.animal.go.kr/files/shelter/2018/06/201806211506327.jpg,종료(안락사),M,탈장 증세가 있으며 성격이 포악하고/ 7마리 정도의 유기견들과 뭉쳐서 다니고 있었음,4(Kg),
2017(년생),경상남도 함양군 수동면 변동3길 6-2 (수동면) ,중앙동물병원,055-963-7615,정순우,갈색,448546201800066,http://www.animal.go.kr/files/shelter/2018/06/201806211506813_s.jpg,20180621,유림면 화촌마을,[개] 믹스견,N,20180702,경남-함양-2018-00064,20180621,055-960-5244,경상남도 함양군,http://www.animal.go.kr/files/shelter/2018/06/201806211506813.jpg,종료(안락사),F,피부병과 눈병이 심하며/ 7마리 정도의 유기견들이 뭉쳐서 다니고 있었음,4(Kg),
2015(년생),경상남도 함양군 수동면 변동3길 6-2 (수동면) ,중앙동물병원,055-963-7615,정순우,흰색,448546201800065,http://www.animal.go.kr/files/shelter/2018/06/201806211506312_s.jpg,20180621,유림면 화촌마을,[개] 믹스견,N,20180702,경남-함양-2018-00065,20180621,055-960-5244,경상남도 함양군,http://www.animal.go.kr/files/shelter/2018/06/201806211506312.jpg,종료(안락사),M,체형이 크고 성격은 온순하나 피부병이 있으며/ 7마리 정도의 유기견들이 뭉쳐서 다니고 있었음,12(Kg),
2017(년생),경상남도 고성군 고성읍 송학리 260-54,백호종합동물병원,010-3551-8261,이주영,흰색,448542201800086,http://www.animal.go.kr/files/shelter/2018/06/20180621140688_s.jpg,20180621,경남 고성군 마암면 도전리 산34-1,[개] 믹스견,N,20180705,경남-고성-2018-00088,20180621,055-670-4314,경상남도 고성군,http://www.animal.go.kr/files/shelter/2018/06/20180621140688.jpg,종료(안락사),F,양호,5(Kg),
2017(년생),경상남도 고성군 고성읍 송학리 260-54,백호종합동물병원,010-3551-8261,이주영,흰색,448542201800085,http://www.animal.go.kr/files/shelter/2018/06/201806211406691_s.jpg,20180621,경남 고성군 거류면 은월리 33-10,[개] 믹스견,N,20180705,경남-고성-2018-00087,20180621,055-670-4314,경상남도 고성군,http://www.animal.go.kr/files/shelter/2018/06/201806211406691.jpg,종료(안락사),F,양호,5(Kg),
2017(년생),경상남도 고성군 고성읍 송학리 260-54,백호종합동물병원,010-3551-8261,이주영,흰색,448542201800084,http://www.animal.go.kr/files/shelter/2018/06/201806211406243_s.jpg,20180621,경남 고성군 회화면 어신2길 612-5,[개] 믹스견,N,20180705,경남-고성-2018-00086,20180621,055-670-4314,경상남도 고성군,http://www.animal.go.kr/files/shelter/2018/06/201806211406243.jpg,종료(안락사),F,양호,5(Kg),
2013(년생),경상남도 통영시 광도면 죽림3로 33 (광도면) 사랑애완동물병원,사랑애완동물병원,055-648-7582,함정민,검정색,448533201800299,http://www.animal.go.kr/files/shelter/2018/06/201806212006567_s.jpg,20180621,충무여중 근처,[개] 푸들,N,20180702,경남-통영-2018-00255,20180621,055-650-6233,경상남도 통영시,http://www.animal.go.kr/files/shelter/2018/06/201806212006567.jpg,종료(반환),M,매우 사나움. 3번째 보호소 입소경력,6.4(Kg),
2017(년생),경상남도 진주시 집현면 신당길207번길 22 (집현면/ 지역농업개발시설) ,진주시유기동물보호소,055-749-6134,진주시청,흰색+갈색,448531201800208,http://www.animal.go.kr/files/shelter/2018/06/201806211906356_s.jpg,20180621,진주시 상대동 모나리자 미용실앞,[개] 믹스견,N,20180628,경남-진주-2018-00201,20180621,055-749-6203,경상남도 진주시,http://www.animal.go.kr/files/shelter/2018/06/201806211906356.jpg,종료(반환),M,순함  ,4.6(Kg),
2018(년생),경상북도 울진군 울진읍 울진중앙로 41 (울진읍/ M모텔) 킴스동물병원,킴스동물병원,054-781-7782,울진군,흰색,447525201800250,http://www.animal.go.kr/files/shelter/2018/06/201806211706424_s.jpg,20180621,울진읍 새마실 본미식당 앞,[개] 믹스견,N,20180702,경북-울진-2018-00250,20180621,054-789-6792,경상북도 울진군,http://www.animal.go.kr/files/shelter/2018/06/201806211706424.jpg,종료(안락사),M,흰색,0.3(Kg),
2018(년생),경상북도 울진군 울진읍 울진중앙로 41 (울진읍/ M모텔) 킴스동물병원,킴스동물병원,054-781-7782,울진군,흰색,447525201800249,http://www.animal.go.kr/files/shelter/2018/06/201806211706260_s.jpg,20180621,울진읍 새마실 본미식당 앞,[개] 믹스견,N,20180702,경북-울진-2018-00249,20180621,054-789-6792,경상북도 울진군,http://www.animal.go.kr/files/shelter/2018/06/201806211706260.jpg,종료(안락사),F,흰색,0.3(Kg),
2018(년생),경상북도 울진군 울진읍 울진중앙로 41 (울진읍/ M모텔) 킴스동물병원,킴스동물병원,054-781-7782,울진군,흰색,447525201800248,http://www.animal.go.kr/files/shelter/2018/06/201806211706558_s.jpg,20180621,울진읍 새마실 본미식당 앞,[개] 믹스견,N,20180702,경북-울진-2018-00248,20180621,054-789-6792,경상북도 울진군,http://www.animal.go.kr/files/shelter/2018/06/201806211706558.jpg,종료(안락사),F,흰색,0.3(Kg),
2018(년생),경상북도 울진군 울진읍 울진중앙로 41 (울진읍/ M모텔) 킴스동물병원,킴스동물병원,054-781-7782,울진군,흰색/ 갈색,447525201800247,http://www.animal.go.kr/files/shelter/2018/06/201806211706496_s.jpg,20180621,울진읍 새마실 본미식당 앞,[개] 믹스견,N,20180702,경북-울진-2018-00247,20180621,054-789-6792,경상북도 울진군,http://www.animal.go.kr/files/shelter/2018/06/201806211706496.jpg,종료(안락사),F,흰색/ 갈색,0.3(Kg),
2018(년생),경상북도 울진군 울진읍 울진중앙로 41 (울진읍/ M모텔) 킴스동물병원,킴스동물병원,054-781-7782,울진군,갈색/ 흰색,447525201800246,http://www.animal.go.kr/files/shelter/2018/06/201806211706345[1]_s.jpg,20180621,울진읍 새마실 본미식당 앞,[개] 믹스견,N,20180702,경북-울진-2018-00246,20180621,054-789-6792,경상북도 울진군,http://www.animal.go.kr/files/shelter/2018/06/201806211706345[1].jpg,종료(안락사),M,갈색/ 흰색,0.3(Kg),
